,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
600,haplotype_caller,212950046,4120,5,824.0
601,haplotype_caller,429766458,4120,5,824.0
602,haplotype_caller,166113089,10820,5,2164.0
603,haplotype_caller,305020469,39780,5,7956.0
604,haplotype_caller,218107831,20490,5,4098.0
605,haplotype_caller,439418776,13090,5,2618.0
606,haplotype_caller,142301676,10250,5,2050.0
607,haplotype_caller,146285111,30430,5,6086.0
608,alignment_to_reference,14063144,1251,1,1251.0
609,haplotype_caller,85471329,8730,5,1746.0
610,haplotype_caller,85471330,24810,5,4962.0
611,haplotype_caller,85471287,4120,5,824.0
612,haplotype_caller,85471334,28450,5,5690.0
613,haplotype_caller,85471327,22350,5,4470.0
614,haplotype_caller,85471321,17425,5,3485.0
615,add_replace,71449361,1437,1,1437.0
616,haplotype_caller,85471314,4120,5,824.0
617,realign_target_creator,70487453,14901,3,4967.0
618,haplotype_caller,85471271,4120,5,824.0
619,haplotype_caller,85471306,26005,5,5201.0
620,haplotype_caller,85471328,4120,5,824.0
621,dedup,71064942,609,1,609.0
622,indel_realign,70504653,854,1,854.0
623,sort_sam,48946172,103,1,103.0
624,haplotype_caller,365079251,22675,5,4535.0
625,haplotype_caller,400472932,4120,5,824.0
626,haplotype_caller,146285147,13160,5,2632.0
627,haplotype_caller,358358170,5275,5,1055.0
628,haplotype_caller,368959281,26635,5,5327.0
629,haplotype_caller,218107880,29830,5,5966.0
630,haplotype_caller,142301683,32095,5,6419.0
631,haplotype_caller,166113118,20925,5,4185.0
632,haplotype_caller,238276449,23470,5,4694.0
633,haplotype_caller,439418773,7965,5,1593.0
634,haplotype_caller,89222681,24510,5,4902.0
635,haplotype_caller,212950019,27055,5,5411.0
636,haplotype_caller,224425629,4120,5,824.0
637,genotype_gvcfs,1088062693,52052,7,7436.0
638,haplotype_caller,305020470,37905,5,7581.0
639,haplotype_caller,534301407,22845,5,4569.0
640,dedup,71064942,2116,1,2116.0
641,haplotype_caller,94292930,8405,5,1681.0
642,realign_target_creator,70487453,1653,3,551.0
643,sort_sam,48946172,810,1,810.0
644,haplotype_caller,94292915,18070,5,3614.0
645,haplotype_caller,94292952,23160,5,4632.0
646,haplotype_caller,94292941,13410,5,2682.0
647,haplotype_caller,94292936,22120,5,4424.0
648,add_replace,71449361,908,1,908.0
649,haplotype_caller,94292947,4120,5,824.0
650,haplotype_caller,94292949,28930,5,5786.0
651,alignment_to_reference,14063144,2198,1,2198.0
652,haplotype_caller,94292952,18695,5,3739.0
653,haplotype_caller,94292885,13810,5,2762.0
654,indel_realign,70504653,1744,1,1744.0
655,haplotype_caller,94292939,4120,5,824.0
656,haplotype_caller,87951834,38385,5,7677.0
657,haplotype_caller,87951871,31845,5,6369.0
658,haplotype_caller,87951850,31080,5,6216.0
659,haplotype_caller,87951888,39440,5,7888.0
660,dedup,71064942,2367,1,2367.0
661,add_replace,71449361,1518,1,1518.0
662,realign_target_creator,70487453,16479,3,5493.0
663,sort_sam,48946172,840,1,840.0
664,haplotype_caller,87951885,15625,5,3125.0
665,haplotype_caller,87951856,5475,5,1095.0
666,haplotype_caller,87951886,13195,5,2639.0
667,haplotype_caller,87951892,21410,5,4282.0
668,haplotype_caller,87951903,5550,5,1110.0
669,indel_realign,70504653,481,1,481.0
670,alignment_to_reference,14063144,460,1,460.0
671,haplotype_caller,87951890,33430,5,6686.0
672,haplotype_caller,93881892,4120,5,824.0
673,alignment_to_reference,14063144,1164,1,1164.0
674,sort_sam,48946172,814,1,814.0
675,haplotype_caller,93881880,4120,5,824.0
676,haplotype_caller,93881828,11330,5,2266.0
677,haplotype_caller,93881860,4120,5,824.0
678,haplotype_caller,93881864,17005,5,3401.0
679,add_replace,71449361,916,1,916.0
680,indel_realign,70504653,516,1,516.0
681,haplotype_caller,93881863,34775,5,6955.0
682,realign_target_creator,70487453,1653,3,551.0
683,haplotype_caller,93881858,4120,5,824.0
684,haplotype_caller,93881907,4120,5,824.0
685,dedup,71064942,2225,1,2225.0
686,haplotype_caller,93881901,4120,5,824.0
687,haplotype_caller,93881898,34755,5,6951.0
688,haplotype_caller,365079236,23760,5,4752.0
689,haplotype_caller,400472942,14490,5,2898.0
690,haplotype_caller,146285131,4120,5,824.0
691,haplotype_caller,358358170,7380,5,1476.0
692,haplotype_caller,289140423,24235,5,4847.0
693,haplotype_caller,218107857,21215,5,4243.0
694,haplotype_caller,142301664,34375,5,6875.0
695,haplotype_caller,166113049,27710,5,5542.0
696,haplotype_caller,238276525,31130,5,6226.0
697,haplotype_caller,439418787,20965,5,4193.0
698,haplotype_caller,89222689,40430,5,8086.0
699,haplotype_caller,212950039,4120,5,824.0
700,haplotype_caller,224425606,37260,5,7452.0
701,genotype_gvcfs,1210291427,48461,7,6923.0
702,haplotype_caller,231131572,20275,5,4055.0
703,haplotype_caller,454071493,4120,5,824.0
704,realign_target_creator,70487453,4680,3,1560.0
705,haplotype_caller,77969933,14610,5,2922.0
706,haplotype_caller,77969962,29995,5,5999.0
707,haplotype_caller,77969913,6630,5,1326.0
708,haplotype_caller,77969907,31735,5,6347.0
709,haplotype_caller,77969960,22790,5,4558.0
710,dedup,71064942,2586,1,2586.0
711,haplotype_caller,77969944,38205,5,7641.0
712,alignment_to_reference,14063144,795,1,795.0
713,sort_sam,48946172,510,1,510.0
714,add_replace,71449361,162,1,162.0
715,haplotype_caller,77969961,4120,5,824.0
716,haplotype_caller,77969970,21150,5,4230.0
717,haplotype_caller,77969926,4120,5,824.0
718,indel_realign,70504653,2154,1,2154.0
719,haplotype_caller,77969945,4120,5,824.0
720,haplotype_caller,365079260,16310,5,3262.0
721,haplotype_caller,336566006,4120,5,824.0
722,haplotype_caller,146285147,4120,5,824.0
723,haplotype_caller,358358203,4120,5,824.0
724,haplotype_caller,289140399,7175,5,1435.0
725,haplotype_caller,218107884,26390,5,5278.0
726,haplotype_caller,142301723,37465,5,7493.0
727,haplotype_caller,166113099,16150,5,3230.0
728,haplotype_caller,238276494,4120,5,824.0
729,haplotype_caller,439418786,4120,5,824.0
730,haplotype_caller,89222685,19495,5,3899.0
731,haplotype_caller,212950048,5835,5,1167.0
732,haplotype_caller,224425597,10925,5,2185.0
733,genotype_gvcfs,1239184959,71407,7,10201.0
734,haplotype_caller,231131615,4120,5,824.0
735,haplotype_caller,454071471,34905,5,6981.0
736,haplotype_caller,238276509,4120,5,824.0
737,haplotype_caller,212950025,4120,5,824.0
738,haplotype_caller,224425619,19495,5,3899.0
739,haplotype_caller,146285121,4120,5,824.0
740,haplotype_caller,289140407,7495,5,1499.0
741,haplotype_caller,336565979,31325,5,6265.0
742,haplotype_caller,439418767,15025,5,3005.0
743,haplotype_caller,231131565,4120,5,824.0
744,haplotype_caller,218107833,29575,5,5915.0
745,haplotype_caller,454071444,4120,5,824.0
746,haplotype_caller,358358215,8055,5,1611.0
747,haplotype_caller,142301699,11175,5,2235.0
748,haplotype_caller,89222684,4120,5,824.0
749,haplotype_caller,365079265,22460,5,4492.0
750,genotype_gvcfs,1293695989,71848,7,10264.0
751,haplotype_caller,166113123,22745,5,4549.0
752,haplotype_caller,365079225,23135,5,4627.0
753,haplotype_caller,336566047,38055,5,7611.0
754,haplotype_caller,146285102,33300,5,6660.0
755,haplotype_caller,358358192,7720,5,1544.0
756,haplotype_caller,289140401,35765,5,7153.0
757,haplotype_caller,218107882,27440,5,5488.0
758,haplotype_caller,142301650,39545,5,7909.0
759,haplotype_caller,166113125,4120,5,824.0
760,haplotype_caller,238276523,32070,5,6414.0
761,haplotype_caller,439418780,19375,5,3875.0
762,haplotype_caller,89222614,13745,5,2749.0
763,haplotype_caller,212950000,30965,5,6193.0
764,haplotype_caller,224425607,36455,5,7291.0
765,genotype_gvcfs,1270118193,73143,7,10449.0
766,haplotype_caller,231131575,6550,5,1310.0
767,haplotype_caller,454071472,31545,5,6309.0
768,haplotype_caller,238276506,39255,5,7851.0
769,haplotype_caller,212949990,4120,5,824.0
770,haplotype_caller,224425572,30415,5,6083.0
771,haplotype_caller,146285132,8725,5,1745.0
772,haplotype_caller,289140402,21345,5,4269.0
773,haplotype_caller,336566048,24825,5,4965.0
774,haplotype_caller,439418791,29350,5,5870.0
775,haplotype_caller,231131615,7550,5,1510.0
776,haplotype_caller,218107854,4120,5,824.0
777,haplotype_caller,454071475,4120,5,824.0
778,haplotype_caller,358358208,16600,5,3320.0
779,haplotype_caller,142301722,17845,5,3569.0
780,haplotype_caller,89222638,23315,5,4663.0
781,haplotype_caller,365079253,10605,5,2121.0
782,genotype_gvcfs,1303346793,7315,7,1045.0
783,haplotype_caller,166113114,9625,5,1925.0
784,haplotype_caller,90471549,11430,5,2286.0
785,alignment_to_reference,14063144,545,1,545.0
786,sort_sam,48946172,127,1,127.0
787,haplotype_caller,90471568,6060,5,1212.0
788,haplotype_caller,90471537,4120,5,824.0
789,haplotype_caller,90471519,36780,5,7356.0
790,haplotype_caller,90471567,39575,5,7915.0
791,add_replace,71449361,162,1,162.0
792,indel_realign,70504653,486,1,486.0
793,haplotype_caller,90471537,35400,5,7080.0
794,realign_target_creator,70487453,2724,3,908.0
795,haplotype_caller,90471523,4120,5,824.0
796,haplotype_caller,90471544,19565,5,3913.0
797,dedup,71064942,1512,1,1512.0
798,haplotype_caller,90471489,16750,5,3350.0
799,haplotype_caller,90471489,11900,5,2380.0
800,haplotype_caller,454071487,34075,5,6815.0
801,haplotype_caller,212731851,4120,5,824.0
802,haplotype_caller,336566031,40635,5,8127.0
803,haplotype_caller,146285117,6530,5,1306.0
804,haplotype_caller,89222684,7330,5,1466.0
805,haplotype_caller,358358200,19915,5,3983.0
806,haplotype_caller,212950061,26625,5,5325.0
807,haplotype_caller,231131591,24050,5,4810.0
808,haplotype_caller,166113087,29295,5,5859.0
809,genotype_gvcfs,1341589602,70980,7,10140.0
810,haplotype_caller,439418798,24400,5,4880.0
811,haplotype_caller,218107868,36825,5,7365.0
812,haplotype_caller,142301709,30490,5,6098.0
813,haplotype_caller,238276528,4120,5,824.0
814,haplotype_caller,224425640,20805,5,4161.0
815,haplotype_caller,365079252,7920,5,1584.0
816,haplotype_caller,78971646,26520,5,5304.0
817,realign_target_creator,70487453,16170,3,5390.0
818,add_replace,71449361,162,1,162.0
819,haplotype_caller,78971626,31195,5,6239.0
820,alignment_to_reference,14063144,639,1,639.0
821,haplotype_caller,78971606,14665,5,2933.0
822,haplotype_caller,78971647,27715,5,5543.0
823,indel_realign,70504653,611,1,611.0
824,haplotype_caller,78971625,4120,5,824.0
825,haplotype_caller,78971638,20080,5,4016.0
826,haplotype_caller,78971618,6450,5,1290.0
827,sort_sam,48946172,651,1,651.0
828,haplotype_caller,78971603,17895,5,3579.0
829,haplotype_caller,78971638,25165,5,5033.0
830,haplotype_caller,78971658,19435,5,3887.0
831,dedup,71064942,2439,1,2439.0
832,haplotype_caller,159516979,11855,5,2371.0
833,haplotype_caller,365079254,4120,5,824.0
834,haplotype_caller,212731851,4120,5,824.0
835,haplotype_caller,238276484,31375,5,6275.0
836,genotype_gvcfs,1363125448,7315,7,1045.0
837,haplotype_caller,89222680,4120,5,824.0
838,haplotype_caller,336566049,4120,5,824.0
839,haplotype_caller,454071432,20305,5,4061.0
840,haplotype_caller,212950038,4120,5,824.0
841,haplotype_caller,358358217,28870,5,5774.0
842,haplotype_caller,166113064,4120,5,824.0
843,haplotype_caller,231131602,16755,5,3351.0
844,haplotype_caller,218107850,17355,5,3471.0
845,haplotype_caller,439418807,40095,5,8019.0
846,haplotype_caller,142301696,4120,5,824.0
847,haplotype_caller,146285163,4120,5,824.0
848,haplotype_caller,86973905,4120,5,824.0
849,sort_sam,48946172,448,1,448.0
850,realign_target_creator,70487453,1653,3,551.0
851,haplotype_caller,86973878,22075,5,4415.0
852,haplotype_caller,86973913,16625,5,3325.0
853,haplotype_caller,86973912,37770,5,7554.0
854,haplotype_caller,86973876,26540,5,5308.0
855,indel_realign,70504653,2250,1,2250.0
856,dedup,71064942,2397,1,2397.0
857,haplotype_caller,86973870,12055,5,2411.0
858,alignment_to_reference,14063144,2175,1,2175.0
859,haplotype_caller,86973901,4640,5,928.0
860,haplotype_caller,86973912,33180,5,6636.0
861,haplotype_caller,86973905,19320,5,3864.0
862,add_replace,71449361,162,1,162.0
863,haplotype_caller,86973887,9165,5,1833.0
864,haplotype_caller,78060909,28160,5,5632.0
865,haplotype_caller,78060916,32790,5,6558.0
866,haplotype_caller,78060895,4120,5,824.0
867,haplotype_caller,78060884,17615,5,3523.0
868,dedup,71064942,2369,1,2369.0
869,add_replace,71449361,618,1,618.0
870,realign_target_creator,70487453,1653,3,551.0
871,sort_sam,48946172,831,1,831.0
872,haplotype_caller,78060865,4120,5,824.0
873,haplotype_caller,78060890,4120,5,824.0
874,haplotype_caller,78060912,24115,5,4823.0
875,haplotype_caller,78060921,4120,5,824.0
876,haplotype_caller,78060905,37050,5,7410.0
877,indel_realign,70504653,2316,1,2316.0
878,alignment_to_reference,14063144,1573,1,1573.0
879,haplotype_caller,78060899,12520,5,2504.0
880,dedup,71064942,539,1,539.0
881,realign_target_creator,70487453,1653,3,551.0
882,indel_realign,70504653,1163,1,1163.0
883,sort_sam,48946172,228,1,228.0
884,haplotype_caller,85447019,38075,5,7615.0
885,haplotype_caller,85447057,28245,5,5649.0
886,haplotype_caller,85447004,10240,5,2048.0
887,haplotype_caller,85447033,23290,5,4658.0
888,haplotype_caller,85446998,30935,5,6187.0
889,haplotype_caller,85446994,4120,5,824.0
890,add_replace,71449361,590,1,590.0
891,haplotype_caller,85447016,4120,5,824.0
892,haplotype_caller,85447028,4120,5,824.0
893,haplotype_caller,85447050,15745,5,3149.0
894,alignment_to_reference,14063144,1077,1,1077.0
895,haplotype_caller,85447042,10440,5,2088.0
896,haplotype_caller,454071479,39855,5,7971.0
897,haplotype_caller,212731858,25575,5,5115.0
898,haplotype_caller,336565995,11580,5,2316.0
899,haplotype_caller,146285136,5870,5,1174.0
900,haplotype_caller,89222626,15690,5,3138.0
901,haplotype_caller,358358160,13815,5,2763.0
902,haplotype_caller,212950056,4120,5,824.0
903,haplotype_caller,167133689,4120,5,824.0
904,haplotype_caller,93202225,4120,5,824.0
905,genotype_gvcfs,1508198831,24241,7,3463.0
906,haplotype_caller,368034770,4120,5,824.0
907,haplotype_caller,218107811,4120,5,824.0
908,haplotype_caller,142301667,22695,5,4539.0
909,haplotype_caller,238276494,32420,5,6484.0
910,haplotype_caller,159516964,8095,5,1619.0
911,haplotype_caller,365079233,4120,5,824.0
912,haplotype_caller,82757649,11030,5,2206.0
913,haplotype_caller,82757641,33210,5,6642.0
914,dedup,71064942,766,1,766.0
915,alignment_to_reference,14063144,1281,1,1281.0
916,sort_sam,48946172,1002,1,1002.0
917,haplotype_caller,82757644,11795,5,2359.0
918,haplotype_caller,82757668,26050,5,5210.0
919,haplotype_caller,82757653,20700,5,4140.0
920,indel_realign,70504653,956,1,956.0
921,haplotype_caller,82757664,26550,5,5310.0
922,haplotype_caller,82757664,19045,5,3809.0
923,add_replace,71449361,359,1,359.0
924,realign_target_creator,70487453,16380,3,5460.0
925,haplotype_caller,82757667,11030,5,2206.0
926,haplotype_caller,82757626,19690,5,3938.0
927,haplotype_caller,82757601,30255,5,6051.0
928,dedup,71064942,2307,1,2307.0
929,haplotype_caller,89888794,38230,5,7646.0
930,realign_target_creator,70487453,1653,3,551.0
931,sort_sam,48946172,942,1,942.0
932,haplotype_caller,89888789,40360,5,8072.0
933,haplotype_caller,89888778,9210,5,1842.0
934,haplotype_caller,89888825,4120,5,824.0
935,haplotype_caller,89888808,33135,5,6627.0
936,add_replace,71449361,509,1,509.0
937,haplotype_caller,89888804,15265,5,3053.0
938,haplotype_caller,89888755,23050,5,4610.0
939,alignment_to_reference,14063144,476,1,476.0
940,haplotype_caller,89888816,6430,5,1286.0
941,haplotype_caller,89888759,4120,5,824.0
942,indel_realign,70504653,2191,1,2191.0
943,haplotype_caller,89888792,27465,5,5493.0
944,dedup,71064942,725,1,725.0
945,haplotype_caller,77784134,12535,5,2507.0
946,realign_target_creator,70487453,1653,3,551.0
947,sort_sam,48946172,340,1,340.0
948,haplotype_caller,77784151,34525,5,6905.0
949,haplotype_caller,77784077,11165,5,2233.0
950,haplotype_caller,77784122,4120,5,824.0
951,haplotype_caller,77784128,25885,5,5177.0
952,add_replace,71449361,1614,1,1614.0
953,haplotype_caller,77784105,9200,5,1840.0
954,haplotype_caller,77784145,20575,5,4115.0
955,alignment_to_reference,14063144,2124,1,2124.0
956,haplotype_caller,77784147,11900,5,2380.0
957,haplotype_caller,77784086,4120,5,824.0
958,indel_realign,70504653,603,1,603.0
959,haplotype_caller,77784131,19515,5,3903.0
960,haplotype_caller,86452825,4120,5,824.0
961,sort_sam,48946172,768,1,768.0
962,dedup,71064942,2139,1,2139.0
963,haplotype_caller,86452850,22950,5,4590.0
964,haplotype_caller,86452886,29905,5,5981.0
965,haplotype_caller,86452829,28690,5,5738.0
966,indel_realign,70504653,2659,1,2659.0
967,realign_target_creator,70487453,16206,3,5402.0
968,haplotype_caller,86452883,34020,5,6804.0
969,haplotype_caller,86452885,15640,5,3128.0
970,alignment_to_reference,14063144,2156,1,2156.0
971,haplotype_caller,86452889,4120,5,824.0
972,haplotype_caller,86452881,18215,5,3643.0
973,haplotype_caller,86452865,23105,5,4621.0
974,haplotype_caller,86452874,10160,5,2032.0
975,add_replace,71449361,813,1,813.0
976,dedup,71064942,2300,1,2300.0
977,haplotype_caller,83727194,17200,5,3440.0
978,realign_target_creator,70487453,2121,3,707.0
979,sort_sam,48946172,103,1,103.0
980,haplotype_caller,83727186,20705,5,4141.0
981,haplotype_caller,83727201,4120,5,824.0
982,haplotype_caller,83727162,4120,5,824.0
983,haplotype_caller,83727191,37375,5,7475.0
984,add_replace,71449361,1505,1,1505.0
985,haplotype_caller,83727190,12905,5,2581.0
986,haplotype_caller,83727216,18295,5,3659.0
987,alignment_to_reference,14063144,2183,1,2183.0
988,haplotype_caller,83727204,18435,5,3687.0
989,haplotype_caller,83727181,30805,5,6161.0
990,indel_realign,70504653,1337,1,1337.0
991,haplotype_caller,83727197,4120,5,824.0
992,haplotype_caller,169581863,24110,5,4822.0
993,haplotype_caller,212950026,23875,5,4775.0
994,haplotype_caller,159516975,25820,5,5164.0
995,haplotype_caller,146285164,28800,5,5760.0
996,haplotype_caller,212731848,25540,5,5108.0
997,haplotype_caller,336565997,26075,5,5215.0
998,haplotype_caller,368034717,29690,5,5938.0
999,haplotype_caller,167133685,4120,5,824.0
1000,haplotype_caller,218107851,4120,5,824.0
1001,haplotype_caller,244860351,4120,5,824.0
1002,haplotype_caller,358358207,32925,5,6585.0
1003,haplotype_caller,142301714,4120,5,824.0
1004,haplotype_caller,89222682,18275,5,3655.0
1005,haplotype_caller,292689357,27945,5,5589.0
1006,genotype_gvcfs,1728296757,58079,7,8297.0
1007,haplotype_caller,93202221,4120,5,824.0
1008,haplotype_caller,169581827,4120,5,824.0
1009,haplotype_caller,212950018,17050,5,3410.0
1010,haplotype_caller,159516959,24685,5,4937.0
1011,haplotype_caller,146285114,36610,5,7322.0
1012,haplotype_caller,212731882,4120,5,824.0
1013,haplotype_caller,336566049,4120,5,824.0
1014,haplotype_caller,368034776,4120,5,824.0
1015,haplotype_caller,167133701,36170,5,7234.0
1016,haplotype_caller,218107876,4120,5,824.0
1017,haplotype_caller,244860370,27190,5,5438.0
1018,haplotype_caller,358358150,32585,5,6517.0
1019,haplotype_caller,142301717,6850,5,1370.0
1020,haplotype_caller,89222681,39910,5,7982.0
1021,haplotype_caller,292689327,6365,5,1273.0
1022,genotype_gvcfs,1706022190,55804,7,7972.0
1023,haplotype_caller,93202231,27485,5,5497.0
1024,haplotype_caller,75618641,33430,5,6686.0
1025,sort_sam,48946172,689,1,689.0
1026,dedup,71064942,2009,1,2009.0
1027,haplotype_caller,75618668,4120,5,824.0
1028,haplotype_caller,75618638,30800,5,6160.0
1029,haplotype_caller,75618669,7485,5,1497.0
1030,indel_realign,70504653,792,1,792.0
1031,realign_target_creator,70487453,1653,3,551.0
1032,haplotype_caller,75618640,39940,5,7988.0
1033,haplotype_caller,75618644,30825,5,6165.0
1034,alignment_to_reference,14063144,1861,1,1861.0
1035,haplotype_caller,75618654,5125,5,1025.0
1036,haplotype_caller,75618626,4280,5,856.0
1037,haplotype_caller,75618633,30035,5,6007.0
1038,haplotype_caller,75618614,16790,5,3358.0
1039,add_replace,71449361,925,1,925.0
1040,dedup,71064942,1603,1,1603.0
1041,haplotype_caller,86986706,18995,5,3799.0
1042,realign_target_creator,70487453,1800,3,600.0
1043,sort_sam,48946172,499,1,499.0
1044,haplotype_caller,86986771,4120,5,824.0
1045,haplotype_caller,86986754,36385,5,7277.0
1046,haplotype_caller,86986754,27660,5,5532.0
1047,haplotype_caller,86986700,37775,5,7555.0
1048,add_replace,71449361,1620,1,1620.0
1049,haplotype_caller,86986712,34745,5,6949.0
1050,haplotype_caller,86986725,4120,5,824.0
1051,alignment_to_reference,14063144,470,1,470.0
1052,haplotype_caller,86986749,34955,5,6991.0
1053,haplotype_caller,86986726,4120,5,824.0
1054,indel_realign,70504653,1628,1,1628.0
1055,haplotype_caller,86986744,23720,5,4744.0
1056,genotype_gvcfs,1820857562,7315,7,1045.0
1057,haplotype_caller,159516981,22370,5,4474.0
1058,haplotype_caller,336566040,4165,5,833.0
1059,haplotype_caller,171936581,4120,5,824.0
1060,haplotype_caller,231133693,4120,5,824.0
1061,haplotype_caller,167133701,4120,5,824.0
1062,haplotype_caller,368034718,4120,5,824.0
1063,haplotype_caller,89222657,4120,5,824.0
1064,haplotype_caller,358358143,4120,5,824.0
1065,haplotype_caller,218107882,4120,5,824.0
1066,haplotype_caller,169581871,36840,5,7368.0
1067,haplotype_caller,212731879,25105,5,5021.0
1068,haplotype_caller,142301689,18635,5,3727.0
1069,haplotype_caller,212949992,13650,5,2730.0
1070,haplotype_caller,146285164,23860,5,4772.0
1071,haplotype_caller,93202221,21940,5,4388.0
1072,haplotype_caller,171936606,11790,5,2358.0
1073,haplotype_caller,212731845,37355,5,7471.0
1074,haplotype_caller,336566014,16255,5,3251.0
1075,haplotype_caller,146285153,4120,5,824.0
1076,haplotype_caller,89222658,8140,5,1628.0
1077,haplotype_caller,358358183,4120,5,824.0
1078,haplotype_caller,212950062,19640,5,3928.0
1079,haplotype_caller,167133714,16875,5,3375.0
1080,haplotype_caller,93202182,22520,5,4504.0
1081,genotype_gvcfs,1772345956,7315,7,1045.0
1082,haplotype_caller,368034777,30555,5,6111.0
1083,haplotype_caller,218107867,17225,5,3445.0
1084,haplotype_caller,142301698,30530,5,6106.0
1085,haplotype_caller,169581847,28790,5,5758.0
1086,haplotype_caller,159517001,4120,5,824.0
1087,haplotype_caller,231133707,21525,5,4305.0
1088,haplotype_caller,159516983,4120,5,824.0
1089,haplotype_caller,231133745,34015,5,6803.0
1090,haplotype_caller,212731810,29395,5,5879.0
1091,haplotype_caller,169581888,8615,5,1723.0
1092,genotype_gvcfs,1785247365,33621,7,4803.0
1093,haplotype_caller,89222689,4120,5,824.0
1094,haplotype_caller,336566026,13995,5,2799.0
1095,haplotype_caller,171936630,25930,5,5186.0
1096,haplotype_caller,212950001,22305,5,4461.0
1097,haplotype_caller,358358213,32130,5,6426.0
1098,haplotype_caller,93202195,4120,5,824.0
1099,haplotype_caller,167133691,31895,5,6379.0
1100,haplotype_caller,218107857,28070,5,5614.0
1101,haplotype_caller,368034774,35140,5,7028.0
1102,haplotype_caller,142301697,20700,5,4140.0
1103,haplotype_caller,146285111,31935,5,6387.0
1104,realign_target_creator,70487453,1653,3,551.0
1105,haplotype_caller,75483852,17590,5,3518.0
1106,haplotype_caller,75483855,27385,5,5477.0
1107,haplotype_caller,75483847,4120,5,824.0
1108,haplotype_caller,75483853,4120,5,824.0
1109,haplotype_caller,75483821,35020,5,7004.0
1110,dedup,71064942,2441,1,2441.0
1111,haplotype_caller,75483837,27815,5,5563.0
1112,alignment_to_reference,14063144,1909,1,1909.0
1113,sort_sam,48946172,1037,1,1037.0
1114,add_replace,71449361,162,1,162.0
1115,haplotype_caller,75483851,29540,5,5908.0
1116,haplotype_caller,75483815,4120,5,824.0
1117,haplotype_caller,75483777,34330,5,6866.0
1118,indel_realign,70504653,2048,1,2048.0
1119,haplotype_caller,75483807,15975,5,3195.0
1120,haplotype_caller,75838715,11325,5,2265.0
1121,haplotype_caller,75838749,10490,5,2098.0
1122,haplotype_caller,75838750,4120,5,824.0
1123,realign_target_creator,70487453,9174,3,3058.0
1124,add_replace,71449361,566,1,566.0
1125,alignment_to_reference,14063144,993,1,993.0
1126,haplotype_caller,75838740,13125,5,2625.0
1127,sort_sam,48946172,103,1,103.0
1128,dedup,71064942,2559,1,2559.0
1129,haplotype_caller,75838694,19655,5,3931.0
1130,haplotype_caller,75838687,4120,5,824.0
1131,haplotype_caller,75838697,20365,5,4073.0
1132,haplotype_caller,75838720,31680,5,6336.0
1133,indel_realign,70504653,2405,1,2405.0
1134,haplotype_caller,75838745,16665,5,3333.0
1135,haplotype_caller,75838700,37000,5,7400.0
1136,haplotype_caller,93202219,33865,5,6773.0
1137,haplotype_caller,156332132,17055,5,3411.0
1138,genotype_gvcfs,1880613239,50533,7,7219.0
1139,haplotype_caller,146285159,36810,5,7362.0
1140,haplotype_caller,171936604,6320,5,1264.0
1141,haplotype_caller,89222662,4120,5,824.0
1142,haplotype_caller,368034762,11685,5,2337.0
1143,haplotype_caller,212950068,36965,5,7393.0
1144,haplotype_caller,358358216,17325,5,3465.0
1145,haplotype_caller,231133700,30290,5,6058.0
1146,haplotype_caller,167133693,4120,5,824.0
1147,haplotype_caller,159516921,30040,5,6008.0
1148,haplotype_caller,275145210,11235,5,2247.0
1149,haplotype_caller,212731833,4120,5,824.0
1150,haplotype_caller,169581850,34325,5,6865.0
1151,haplotype_caller,142301687,23715,5,4743.0
1152,dedup,71064942,683,1,683.0
1153,realign_target_creator,70487453,14958,3,4986.0
1154,indel_realign,70504653,1075,1,1075.0
1155,sort_sam,48946172,1034,1,1034.0
1156,haplotype_caller,85981878,20975,5,4195.0
1157,haplotype_caller,85981862,5015,5,1003.0
1158,haplotype_caller,85981833,37800,5,7560.0
1159,haplotype_caller,85981856,17155,5,3431.0
1160,haplotype_caller,85981895,10600,5,2120.0
1161,haplotype_caller,85981899,4120,5,824.0
1162,add_replace,71449361,1432,1,1432.0
1163,haplotype_caller,85981895,25575,5,5115.0
1164,haplotype_caller,85981849,34295,5,6859.0
1165,haplotype_caller,85981845,28245,5,5649.0
1166,alignment_to_reference,14063144,897,1,897.0
1167,haplotype_caller,85981837,23440,5,4688.0
1168,haplotype_caller,231133749,23855,5,4771.0
1169,haplotype_caller,275145218,13160,5,2632.0
1170,haplotype_caller,146285117,21605,5,4321.0
1171,haplotype_caller,358358215,19420,5,3884.0
1172,haplotype_caller,212731843,23010,5,4602.0
1173,haplotype_caller,156332093,13915,5,2783.0
1174,haplotype_caller,142301725,19300,5,3860.0
1175,haplotype_caller,93202195,10760,5,2152.0
1176,haplotype_caller,169581863,4120,5,824.0
1177,haplotype_caller,296115879,15245,5,3049.0
1178,haplotype_caller,89222672,18005,5,3601.0
1179,haplotype_caller,212950055,6115,5,1223.0
1180,haplotype_caller,159516984,36655,5,7331.0
1181,genotype_gvcfs,1871830844,50470,7,7210.0
1182,haplotype_caller,167133696,21615,5,4323.0
1183,haplotype_caller,171936649,31560,5,6312.0
1184,realign_target_creator,70487453,15561,3,5187.0
1185,haplotype_caller,77449013,29150,5,5830.0
1186,haplotype_caller,77449033,10160,5,2032.0
1187,haplotype_caller,77449002,4120,5,824.0
1188,haplotype_caller,77448960,13770,5,2754.0
