,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
531,cycles_fertilizer_increase_output_parser,362497289,73,1,73.0
532,baseline_cycles,10645636,7376,8,922.0
533,cycles,228885420,47054,7,6722.0
534,fertilizer_increase_cycles,229359622,47579,7,6797.0
535,cycles_fertilizer_increase_output_parser,243040290,32,1,32.0
536,baseline_cycles,13784809,38480,8,4810.0
537,cycles,104306394,7042,7,1006.0
538,fertilizer_increase_cycles,104330676,7042,7,1006.0
539,cycles_fertilizer_increase_output_parser,180557056,10,1,10.0
540,baseline_cycles,17003410,70368,8,8796.0
541,cycles,210013365,40992,7,5856.0
542,fertilizer_increase_cycles,205196096,39746,7,5678.0
543,cycles_fertilizer_increase_output_parser,345539407,67,1,67.0
544,baseline_cycles,15375839,54240,8,6780.0
545,cycles,116173562,10850,7,1550.0
546,fertilizer_increase_cycles,115738300,10738,7,1534.0
547,cycles_fertilizer_increase_output_parser,336811818,64,1,64.0
548,baseline_cycles,15953419,59968,8,7496.0
549,cycles,109612136,8743,7,1249.0
550,fertilizer_increase_cycles,112162226,9576,7,1368.0
551,cycles_fertilizer_increase_output_parser,287760056,47,1,47.0
552,baseline_cycles,12590715,26648,8,3331.0
553,cycles,196395393,36617,7,5231.0
554,fertilizer_increase_cycles,198501244,37576,7,5368.0
555,cycles_fertilizer_increase_output_parser,298180540,51,1,51.0
556,baseline_cycles,15761460,58064,8,7258.0
557,cycles,126574845,14189,7,2027.0
558,fertilizer_increase_cycles,124976139,13734,7,1962.0
559,cycles_fertilizer_increase_output_parser,367614874,75,1,75.0
560,baseline_cycles,13123460,31928,8,3991.0
561,cycles,121793854,12656,7,1808.0
562,fertilizer_increase_cycles,124685721,13636,7,1948.0
563,cycles_fertilizer_increase_output_parser,180563907,10,1,10.0
564,baseline_cycles,17326119,73568,8,9196.0
565,cycles,190429262,34699,7,4957.0
566,fertilizer_increase_cycles,193315192,35889,7,5127.0
567,cycles_fertilizer_increase_output_parser,302022640,52,1,52.0
568,baseline_cycles,16648848,66856,8,8357.0
569,cycles,240087881,50652,7,7236.0
570,fertilizer_increase_cycles,241805344,51618,7,7374.0
571,cycles_fertilizer_increase_output_parser,350923004,69,1,69.0
572,baseline_cycles,16776531,68120,8,8515.0
573,cycles,208004017,40348,7,5764.0
574,fertilizer_increase_cycles,205666062,39893,7,5699.0
575,cycles_fertilizer_increase_output_parser,425280892,95,1,95.0
576,baseline_cycles,12942801,30136,8,3767.0
577,cycles,104916827,7238,7,1034.0
578,fertilizer_increase_cycles,103051063,6622,7,946.0
579,cycles_fertilizer_increase_output_parser,257154111,37,1,37.0
580,baseline_cycles,14091754,41520,8,5190.0
581,cycles,238252668,50064,7,7152.0
582,fertilizer_increase_cycles,236960326,50043,7,7149.0
583,cycles_fertilizer_increase_output_parser,229305310,27,1,27.0
584,baseline_cycles,15104240,51552,8,6444.0
585,cycles,100837784,5929,7,847.0
586,fertilizer_increase_cycles,107303666,8001,7,1143.0
587,cycles_fertilizer_increase_output_parser,352535926,70,1,70.0
588,baseline_cycles,12197885,22752,8,2844.0
589,cycles,233318859,48475,7,6925.0
590,fertilizer_increase_cycles,229728746,47698,7,6814.0
591,cycles_fertilizer_increase_output_parser,312883551,56,1,56.0
592,cycles_output_summary,2396332104,4,1,4.0
593,cycles_fertilizer_increase_output_summary,2144782,13,1,13.0
594,baseline_cycles,16362804,64024,8,8003.0
595,cycles,243628361,51786,7,7398.0
596,fertilizer_increase_cycles,245682296,52871,7,7553.0
597,cycles_fertilizer_increase_output_parser,327607527,61,1,61.0
598,baseline_cycles,11976041,20552,8,2569.0
599,cycles,186963386,33586,7,4798.0
600,fertilizer_increase_cycles,181695330,32123,7,4589.0
601,cycles_fertilizer_increase_output_parser,370149149,76,1,76.0
602,baseline_cycles,10645636,7376,8,922.0
603,cycles,200987246,38094,7,5442.0
604,fertilizer_increase_cycles,197591335,37275,7,5325.0
605,cycles_fertilizer_increase_output_parser,276693076,43,1,43.0
606,baseline_cycles,13004450,30744,8,3843.0
607,cycles,105401718,7392,7,1056.0
608,fertilizer_increase_cycles,106592049,7770,7,1110.0
609,cycles_fertilizer_increase_output_parser,455452783,106,1,106.0
610,baseline_cycles,13117993,31872,8,3984.0
611,cycles,155252436,23401,7,3343.0
612,fertilizer_increase_cycles,158462940,24591,7,3513.0
613,cycles_fertilizer_increase_output_parser,246061139,33,1,33.0
614,baseline_cycles,15089352,51408,8,6426.0
615,cycles,105896120,7553,7,1079.0
616,fertilizer_increase_cycles,104831202,7203,7,1029.0
617,cycles_fertilizer_increase_output_parser,319282518,58,1,58.0
618,baseline_cycles,15879042,59232,8,7404.0
619,cycles,104591004,7133,7,1019.0
620,fertilizer_increase_cycles,101797022,6216,7,888.0
621,cycles_fertilizer_increase_output_parser,472537955,112,1,112.0
622,baseline_cycles,16907368,69416,8,8677.0
623,cycles,131194228,15673,7,2239.0
624,fertilizer_increase_cycles,133564290,16520,7,2360.0
625,cycles_fertilizer_increase_output_parser,180560707,10,1,10.0
626,baseline_cycles,14712652,47672,8,5959.0
627,cycles,107186471,7966,7,1138.0
628,fertilizer_increase_cycles,101383201,6083,7,869.0
629,cycles_fertilizer_increase_output_parser,230608542,27,1,27.0
630,baseline_cycles,16139803,61816,8,7727.0
631,cycles,131620051,15813,7,2259.0
632,fertilizer_increase_cycles,135096669,17017,7,2431.0
633,cycles_fertilizer_increase_output_parser,367131036,75,1,75.0
634,baseline_cycles,17315169,73464,8,9183.0
635,cycles,227314736,46550,7,6650.0
636,fertilizer_increase_cycles,228481725,47292,7,6756.0
637,cycles_fertilizer_increase_output_parser,368824404,75,1,75.0
638,baseline_cycles,12786804,28592,8,3574.0
639,cycles,106624571,7784,7,1112.0
640,fertilizer_increase_cycles,101682000,6181,7,883.0
641,cycles_fertilizer_increase_output_parser,385691745,81,1,81.0
642,baseline_cycles,16392988,64320,8,8040.0
643,cycles,135855588,17171,7,2453.0
644,fertilizer_increase_cycles,136176978,17367,7,2481.0
645,cycles_fertilizer_increase_output_parser,339424133,65,1,65.0
646,baseline_cycles,16249126,62896,8,7862.0
647,cycles,195756646,36414,7,5202.0
648,fertilizer_increase_cycles,198335857,37520,7,5360.0
649,cycles_fertilizer_increase_output_parser,239410904,30,1,30.0
650,baseline_cycles,17328873,73600,8,9200.0
651,cycles,185204372,33026,7,4718.0
652,fertilizer_increase_cycles,186214065,33586,7,4798.0
653,cycles_fertilizer_increase_output_parser,283201890,46,1,46.0
654,baseline_cycles,15795687,58400,8,7300.0
655,cycles,104214517,7007,7,1001.0
656,fertilizer_increase_cycles,105619521,7455,7,1065.0
657,cycles_fertilizer_increase_output_parser,301728844,52,1,52.0
658,cycles_output_summary,3055410039,8,1,8.0
659,cycles_fertilizer_increase_output_summary,2274239,17,1,17.0
660,cycles_plots,102946400,12867,3,4289.0
661,baseline_cycles,14230370,42896,8,5362.0
662,fertilizer_increase_cycles,169647700,28217,7,4031.0
663,cycles,165934799,26831,7,3833.0
664,cycles_fertilizer_increase_output_parser,245316833,32,1,32.0
665,fertilizer_increase_cycles,166045887,27048,7,3864.0
666,baseline_cycles,14502798,45592,8,5699.0
667,cycles_fertilizer_increase_output_parser,401552267,87,1,87.0
668,cycles,169025340,27825,7,3975.0
669,fertilizer_increase_cycles,105822368,7525,7,1075.0
670,cycles,107137324,7952,7,1136.0
671,baseline_cycles,10645637,7376,8,922.0
672,cycles_fertilizer_increase_output_parser,180567923,10,1,10.0
673,cycles_fertilizer_increase_output_parser,249435607,34,1,34.0
674,cycles,104076259,6965,7,995.0
675,fertilizer_increase_cycles,107236015,7980,7,1140.0
676,baseline_cycles,15756285,58016,8,7252.0
677,baseline_cycles,15727079,57720,8,7215.0
678,cycles,126790367,14259,7,2037.0
679,fertilizer_increase_cycles,127448629,14532,7,2076.0
680,cycles_fertilizer_increase_output_parser,213700713,21,1,21.0
681,fertilizer_increase_cycles,144278728,19992,7,2856.0
682,cycles,142008838,19152,7,2736.0
683,cycles_fertilizer_increase_output_parser,334051123,63,1,63.0
684,baseline_cycles,12771309,28432,8,3554.0
685,baseline_cycles,12734657,28072,8,3509.0
686,fertilizer_increase_cycles,106603966,7777,7,1111.0
687,cycles,105395945,7392,7,1056.0
688,cycles_fertilizer_increase_output_parser,365438822,74,1,74.0
689,fertilizer_increase_cycles,197672210,37303,7,5329.0
690,cycles,196612941,36687,7,5241.0
691,cycles_fertilizer_increase_output_parser,331255660,62,1,62.0
692,baseline_cycles,12068790,21472,8,2684.0
693,cycles,130118801,15330,7,2190.0
694,fertilizer_increase_cycles,131487125,15841,7,2263.0
695,baseline_cycles,11510763,15944,8,1993.0
696,cycles_fertilizer_increase_output_parser,290744795,48,1,48.0
