,Abstract Task,Input Data in Bytes,CPU Work,CPU Cores,CPU Work per Core
534,fertilizer_increase_cycles,229359622,15141,7,2163.0
535,cycles_fertilizer_increase_output_parser,243040290,71,1,71.0
536,baseline_cycles,13784809,70256,8,8782.0
537,cycles,104306394,32907,7,4701.0
538,fertilizer_increase_cycles,104330676,5901,7,843.0
539,cycles_fertilizer_increase_output_parser,180557056,91,1,91.0
540,baseline_cycles,17003410,61744,8,7718.0
541,cycles,210013365,5922,7,846.0
542,fertilizer_increase_cycles,205196096,13440,7,1920.0
543,cycles_fertilizer_increase_output_parser,345539407,76,1,76.0
544,baseline_cycles,15375839,62024,8,7753.0
545,cycles,116173562,45458,7,6494.0
546,fertilizer_increase_cycles,115738300,25326,7,3618.0
547,cycles_fertilizer_increase_output_parser,336811818,75,1,75.0
548,baseline_cycles,15953419,36040,8,4505.0
549,cycles,109612136,5922,7,846.0
550,fertilizer_increase_cycles,112162226,5901,7,843.0
551,cycles_fertilizer_increase_output_parser,287760056,79,1,79.0
552,baseline_cycles,12590715,19600,8,2450.0
553,cycles,196395393,7721,7,1103.0
554,fertilizer_increase_cycles,198501244,5901,7,843.0
555,cycles_fertilizer_increase_output_parser,298180540,91,1,91.0
556,baseline_cycles,15761460,13728,8,1716.0
557,cycles,126574845,14238,7,2034.0
558,fertilizer_increase_cycles,124976139,5901,7,843.0
559,cycles_fertilizer_increase_output_parser,367614874,61,1,61.0
560,baseline_cycles,13123460,7376,8,922.0
561,cycles,121793854,27783,7,3969.0
562,fertilizer_increase_cycles,124685721,5901,7,843.0
563,cycles_fertilizer_increase_output_parser,180563907,103,1,103.0
564,baseline_cycles,17326119,42680,8,5335.0
565,cycles,190429262,34237,7,4891.0
566,fertilizer_increase_cycles,193315192,5901,7,843.0
567,cycles_fertilizer_increase_output_parser,302022640,99,1,99.0
568,baseline_cycles,16648848,38200,8,4775.0
569,cycles,240087881,55202,7,7886.0
570,fertilizer_increase_cycles,241805344,5901,7,843.0
571,cycles_fertilizer_increase_output_parser,350923004,23,1,23.0
572,baseline_cycles,16776531,53496,8,6687.0
573,cycles,208004017,56392,7,8056.0
574,fertilizer_increase_cycles,205666062,18704,7,2672.0
575,cycles_fertilizer_increase_output_parser,425280892,70,1,70.0
576,baseline_cycles,12942801,7376,8,922.0
577,cycles,104916827,34755,7,4965.0
578,fertilizer_increase_cycles,103051063,34755,7,4965.0
579,cycles_fertilizer_increase_output_parser,257154111,21,1,21.0
580,baseline_cycles,14091754,20656,8,2582.0
581,cycles,238252668,49651,7,7093.0
582,fertilizer_increase_cycles,236960326,43337,7,6191.0
583,cycles_fertilizer_increase_output_parser,229305310,27,1,27.0
584,baseline_cycles,15104240,10120,8,1265.0
585,cycles,100837784,13783,7,1969.0
586,fertilizer_increase_cycles,107303666,5901,7,843.0
587,cycles_fertilizer_increase_output_parser,352535926,69,1,69.0
588,baseline_cycles,12197885,56216,8,7027.0
589,cycles,233318859,16807,7,2401.0
590,fertilizer_increase_cycles,229728746,17087,7,2441.0
591,cycles_fertilizer_increase_output_parser,312883551,85,1,85.0
592,cycles_output_summary,2396332104,3,1,3.0
593,cycles_fertilizer_increase_output_summary,2144782,21,1,21.0
594,baseline_cycles,16362804,41344,8,5168.0
595,cycles,243628361,5922,7,846.0
596,fertilizer_increase_cycles,245682296,52766,7,7538.0
597,cycles_fertilizer_increase_output_parser,327607527,42,1,42.0
598,baseline_cycles,11976041,39152,8,4894.0
599,cycles,186963386,11711,7,1673.0
600,fertilizer_increase_cycles,181695330,21658,7,3094.0
601,cycles_fertilizer_increase_output_parser,370149149,30,1,30.0
602,baseline_cycles,10645636,24288,8,3036.0
603,cycles,200987246,36449,7,5207.0
604,fertilizer_increase_cycles,197591335,23156,7,3308.0
605,cycles_fertilizer_increase_output_parser,276693076,102,1,102.0
606,baseline_cycles,13004450,7376,8,922.0
607,cycles,105401718,5922,7,846.0
608,fertilizer_increase_cycles,106592049,36883,7,5269.0
609,cycles_fertilizer_increase_output_parser,455452783,104,1,104.0
610,baseline_cycles,13117993,7376,8,922.0
611,cycles,155252436,5922,7,846.0
612,fertilizer_increase_cycles,158462940,5901,7,843.0
613,cycles_fertilizer_increase_output_parser,246061139,72,1,72.0
614,baseline_cycles,15089352,7376,8,922.0
615,cycles,105896120,44492,7,6356.0
616,fertilizer_increase_cycles,104831202,17066,7,2438.0
617,cycles_fertilizer_increase_output_parser,319282518,95,1,95.0
618,baseline_cycles,15879042,49048,8,6131.0
619,cycles,104591004,10983,7,1569.0
620,fertilizer_increase_cycles,101797022,27839,7,3977.0
621,cycles_fertilizer_increase_output_parser,472537955,103,1,103.0
622,baseline_cycles,16907368,38864,8,4858.0
623,cycles,131194228,5922,7,846.0
624,fertilizer_increase_cycles,133564290,5901,7,843.0
625,cycles_fertilizer_increase_output_parser,180560707,58,1,58.0
626,baseline_cycles,14712652,43104,8,5388.0
627,cycles,107186471,55727,7,7961.0
628,fertilizer_increase_cycles,101383201,35259,7,5037.0
629,cycles_fertilizer_increase_output_parser,230608542,104,1,104.0
630,baseline_cycles,16139803,26632,8,3329.0
631,cycles,131620051,13524,7,1932.0
632,fertilizer_increase_cycles,135096669,43890,7,6270.0
633,cycles_fertilizer_increase_output_parser,367131036,99,1,99.0
634,baseline_cycles,17315169,63760,8,7970.0
635,cycles,227314736,43631,7,6233.0
636,fertilizer_increase_cycles,228481725,5901,7,843.0
637,cycles_fertilizer_increase_output_parser,368824404,67,1,67.0
638,baseline_cycles,12786804,7376,8,922.0
639,cycles,106624571,48706,7,6958.0
640,fertilizer_increase_cycles,101682000,18823,7,2689.0
641,cycles_fertilizer_increase_output_parser,385691745,63,1,63.0
642,baseline_cycles,16392988,27848,8,3481.0
643,cycles,135855588,26376,7,3768.0
644,fertilizer_increase_cycles,136176978,5901,7,843.0
645,cycles_fertilizer_increase_output_parser,339424133,91,1,91.0
646,baseline_cycles,16249126,33752,8,4219.0
647,cycles,195756646,5922,7,846.0
648,fertilizer_increase_cycles,198335857,5901,7,843.0
649,cycles_fertilizer_increase_output_parser,239410904,112,1,112.0
650,baseline_cycles,17328873,7376,8,922.0
651,cycles,185204372,10710,7,1530.0
652,fertilizer_increase_cycles,186214065,5901,7,843.0
653,cycles_fertilizer_increase_output_parser,283201890,110,1,110.0
654,baseline_cycles,15795687,56408,8,7051.0
655,cycles,104214517,5922,7,846.0
656,fertilizer_increase_cycles,105619521,5901,7,843.0
657,cycles_fertilizer_increase_output_parser,301728844,84,1,84.0
658,cycles_output_summary,3055410039,8,1,8.0
659,cycles_fertilizer_increase_output_summary,2274239,4,1,4.0
660,cycles_plots,102946400,12867,3,4289.0
661,baseline_cycles,14230370,36128,8,4516.0
662,fertilizer_increase_cycles,169647700,55664,7,7952.0
663,cycles,165934799,15519,7,2217.0
664,cycles_fertilizer_increase_output_parser,245316833,85,1,85.0
665,fertilizer_increase_cycles,166045887,8232,7,1176.0
666,baseline_cycles,14502798,43016,8,5377.0
667,cycles_fertilizer_increase_output_parser,401552267,78,1,78.0
668,cycles,169025340,5922,7,846.0
669,fertilizer_increase_cycles,105822368,5901,7,843.0
670,cycles,107137324,5922,7,846.0
671,baseline_cycles,10645637,7376,8,922.0
672,cycles_fertilizer_increase_output_parser,180567923,107,1,107.0
673,cycles_fertilizer_increase_output_parser,249435607,106,1,106.0
674,cycles,104076259,30870,7,4410.0
675,fertilizer_increase_cycles,107236015,42980,7,6140.0
676,baseline_cycles,15756285,12104,8,1513.0
677,baseline_cycles,15727079,65040,8,8130.0
678,cycles,126790367,27657,7,3951.0
679,fertilizer_increase_cycles,127448629,58303,7,8329.0
680,cycles_fertilizer_increase_output_parser,213700713,105,1,105.0
681,fertilizer_increase_cycles,144278728,9779,7,1397.0
682,cycles,142008838,50834,7,7262.0
683,cycles_fertilizer_increase_output_parser,334051123,80,1,80.0
684,baseline_cycles,12771309,7376,8,922.0
685,baseline_cycles,12734657,46416,8,5802.0
686,fertilizer_increase_cycles,106603966,41167,7,5881.0
687,cycles,105395945,44828,7,6404.0
688,cycles_fertilizer_increase_output_parser,365438822,57,1,57.0
689,fertilizer_increase_cycles,197672210,5901,7,843.0
690,cycles,196612941,16268,7,2324.0
691,cycles_fertilizer_increase_output_parser,331255660,88,1,88.0
692,baseline_cycles,12068790,42456,8,5307.0
693,cycles,130118801,36918,7,5274.0
694,fertilizer_increase_cycles,131487125,5901,7,843.0
695,baseline_cycles,11510763,15752,8,1969.0
696,cycles_fertilizer_increase_output_parser,290744795,11,1,11.0
